Verb,Tense,Form,Translation,Difficulty
lát,Conditional present indefinite tense,látna,He would see,intermediate
lát,Conditional present indefinite tense,látnánk,We would see,intermediate
lát,Conditional present indefinite tense,látnátok,You all would see,intermediate
lát,Conditional present indefinite tense,látnának,They would see,intermediate
lát,Conditional present definite tense,látnám,I would see,intermediate
lát,Conditional present definite tense,látnád,You would see,intermediate
lát,Conditional present definite tense,látná,He would see,intermediate
lát,Conditional present definite tense,látnánk,We would see,intermediate
lát,Conditional present definite tense,látnátok,You all would see,intermediate
lát,Conditional present definite tense,látnák,They would see,intermediate
lát,Conditional past indefinite tense,láttam volna,I would have saw,intermediate
lát,Conditional past indefinite tense,láttál volna,You would have saw,intermediate
lát,Conditional past indefinite tense,látott volna,He would have saw,intermediate
lát,Conditional past indefinite tense,láttunk volna,We would have saw,intermediate
lát,Conditional past indefinite tense,láttatok volna,You all would have saw,intermediate
lát,Conditional past indefinite tense,láttak volna,They would have saw,intermediate
lát,Conditional past definite tense,láttam volna,I would have saw,intermediate
lát,Conditional past definite tense,láttad volna,You would have saw,intermediate
lát,Conditional past definite tense,látta volna,He would have saw,intermediate
lát,Conditional past definite tense,láttuk volna,We would have saw,intermediate
lát,Conditional past definite tense,láttátok volna,You all would have saw,intermediate
lát,Conditional past definite tense,látták volna,They would have saw,intermediate
lát,Future indefinite tense,fogok látni,I will see,advanced
lát,Future indefinite tense,fogsz látni,You will see,advanced
lát,Future indefinite tense,fog látni,He will see,advanced
lát,Future indefinite tense,fogunk látni,We will see,advanced
lát,Future indefinite tense,fogtok látni,You all will see,advanced
lát,Future indefinite tense,fognak látni,They will see,advanced
lát,Future definite tense,fogom látni,I will see,advanced
lát,Future definite tense,fogod látni,You will see,advanced
lát,Future definite tense,fogja látni,He will see,advanced
lát,Future definite tense,fogjuk látni,We will see,advanced
lát,Future definite tense,fogjátok látni,You all will see,advanced
lát,Future definite tense,fogják látni,They will see,advanced
lát,Subjunctive present definite tense,lássam,I see,advanced
lát,Subjunctive present definite tense,lásd,You see,advanced
lát,Subjunctive present definite tense,lássa,He sees,advanced
lát,Subjunctive present definite tense,lássuk,We see,advanced
lát,Subjunctive present definite tense,lássátok,You all see,advanced
lát,Subjunctive present definite tense,lássák,They see,advanced
lát,Subjunctive present indefinite tense,lássak,I see,advanced
lát,Subjunctive present indefinite tense,láss,You see,advanced
lát,Subjunctive present indefinite tense,lásson,He sees,advanced
lát,Subjunctive present indefinite tense,lássunk,We see,advanced
lát,Subjunctive present indefinite tense,lássatok,You all see,advanced
lát,Subjunctive present indefinite tense,lássanak,They see,advanced
lát,Conjugated infinitives,látnom,I see,advanced
lát,Conjugated infinitives,látnod,You see,advanced
lát,Conjugated infinitives,látnia,He sees,advanced
lát,Conjugated infinitives,látnunk,We see,advanced
lát,Conjugated infinitives,látnotok,You all see,advanced
lát,Conjugated infinitives,látniuk,They see,advanced
monda,Present indefinite tense,mondok,I say,beginner
monda,Present indefinite tense,mondasz,You say,beginner
monda,Present indefinite tense,mond,He saies,beginner
monda,Present indefinite tense,mondunk,We say,beginner
monda,Present indefinite tense,mondotok,You all say,beginner
monda,Present indefinite tense,mondanak,They say,beginner
monda,Present definite tense,mondom,I say,beginner
monda,Present definite tense,mondod,You say,beginner
monda,Present definite tense,mondja,He saies,beginner
monda,Present definite tense,mondjuk,We say,beginner
monda,Present definite tense,mondjátok,You all say,beginner
monda,Present definite tense,mondják,They say,beginner
monda,Past indefinite tense,mondtam,I said,intermediate
monda,Past indefinite tense,mondtál,You said,intermediate
monda,Past indefinite tense,mondott,He said,intermediate
monda,Past indefinite tense,mondtunk,We said,intermediate
monda,Past indefinite tense,mondtatok,You all said,intermediate
monda,Past indefinite tense,mondtak,They said,intermediate
monda,Past definite tense,mondtam,I said,intermediate
monda,Past definite tense,mondtad,You said,intermediate
monda,Past definite tense,mondta,He said,intermediate
monda,Past definite tense,mondtuk,We said,intermediate
monda,Past definite tense,mondtátok,You all said,intermediate
monda,Past definite tense,mondták,They said,intermediate
monda,Conditional present indefinite tense,mondanék,I would say,intermediate
monda,Conditional present indefinite tense,mondanál,You would say,intermediate
monda,Conditional present indefinite tense,mondana,He would say,intermediate
monda,Conditional present indefinite tense,mondanánk,We would say,intermediate
monda,Conditional present indefinite tense,mondanátok,You all would say,intermediate
monda,Conditional present indefinite tense,mondanának,They would say,intermediate
monda,Conditional present definite tense,mondanám,I would say,intermediate
monda,Conditional present definite tense,mondanád,You would say,intermediate
monda,Conditional present definite tense,mondaná,He would say,intermediate
monda,Conditional present definite tense,mondanánk,We would say,intermediate
monda,Conditional present definite tense,mondanátok,You all would say,intermediate
monda,Conditional present definite tense,mondanák,They would say,intermediate
monda,Conditional past indefinite tense,mondtam volna,I would have said,intermediate
monda,Conditional past indefinite tense,mondtál volna,You would have said,intermediate
monda,Conditional past indefinite tense,mondott volna,He would have said,intermediate
monda,Conditional past indefinite tense,mondtunk volna,We would have said,intermediate
monda,Conditional past indefinite tense,mondtatok volna,You all would have said,intermediate
monda,Conditional past indefinite tense,mondtak volna,They would have said,intermediate
monda,Conditional past definite tense,mondtam volna,I would have said,intermediate
monda,Conditional past definite tense,mondtad volna,You would have said,intermediate
monda,Conditional past definite tense,mondta volna,He would have said,intermediate
monda,Conditional past definite tense,mondtuk volna,We would have said,intermediate
monda,Conditional past definite tense,mondtátok volna,You all would have said,intermediate
monda,Conditional past definite tense,mondták volna,They would have said,intermediate
monda,Future indefinite tense,fogok mondani,I will say,advanced
monda,Future indefinite tense,fogsz mondani,You will say,advanced
monda,Future indefinite tense,fog mondani,He will say,advanced
monda,Future indefinite tense,fogunk mondani,We will say,advanced
monda,Future indefinite tense,fogtok mondani,You all will say,advanced
monda,Future indefinite tense,fognak mondani,They will say,advanced
monda,Future definite tense,fogom mondani,I will say,advanced
monda,Future definite tense,fogod mondani,You will say,advanced
monda,Future definite tense,fogja mondani,He will say,advanced
monda,Future definite tense,fogjuk mondani,We will say,advanced
monda,Future definite tense,fogjátok mondani,You all will say,advanced
monda,Future definite tense,fogják mondani,They will say,advanced
monda,Subjunctive present definite tense,mondjam,I say,advanced
monda,Subjunctive present definite tense,mondd,You say,advanced
monda,Subjunctive present definite tense,mondja,He saies,advanced
monda,Subjunctive present definite tense,mondjuk,We say,advanced
monda,Subjunctive present definite tense,mondjátok,You all say,advanced
monda,Subjunctive present definite tense,mondják,They say,advanced
monda,Subjunctive present indefinite tense,mondjak,I say,advanced
monda,Subjunctive present indefinite tense,mondj,You say,advanced
monda,Subjunctive present indefinite tense,mondjon,He saies,advanced
monda,Subjunctive present indefinite tense,mondjunk,We say,advanced
monda,Subjunctive present indefinite tense,mondjatok,You all say,advanced
monda,Subjunctive present indefinite tense,mondjanak,They say,advanced
monda,Conjugated infinitives,mondanom,I say,advanced
monda,Conjugated infinitives,mondanod,You say,advanced
monda,Conjugated infinitives,mondania,He saies,advanced
monda,Conjugated infinitives,mondanunk,We say,advanced
monda,Conjugated infinitives,mondanotok,You all say,advanced
monda,Conjugated infinitives,mondaniuk,They say,advanced
ven,Present indefinite tense,veszek,I take,beginner
ven,Present indefinite tense,veszel,You take,beginner
ven,Present indefinite tense,vesz,He takes,beginner
ven,Present indefinite tense,veszünk,We take,beginner
ven,Present indefinite tense,vesztek,You all take,beginner
ven,Present indefinite tense,vesznek,They take,beginner
ven,Present definite tense,veszem,I take,beginner
ven,Present definite tense,veszed,You take,beginner
ven,Present definite tense,veszi,He takes,beginner
ven,Present definite tense,vesszük,We take,beginner
ven,Present definite tense,veszitek,You all take,beginner
ven,Present definite tense,veszik,They take,beginner
ven,Past indefinite tense,vettem,I took,intermediate
ven,Past indefinite tense,vettél,You took,intermediate
ven,Past indefinite tense,vett,He took,intermediate
ven,Past indefinite tense,vettünk,We took,intermediate
ven,Past indefinite tense,vettetek,You all took,intermediate
ven,Past indefinite tense,vettek,They took,intermediate
ven,Past definite tense,vettem,I took,intermediate
ven,Past definite tense,vetted,You took,intermediate
ven,Past definite tense,vette,He took,intermediate
ven,Past definite tense,vettük,We took,intermediate
ven,Past definite tense,vettétek,You all took,intermediate
ven,Past definite tense,vették,They took,intermediate
ven,Conditional present indefinite tense,vennék,I would take,intermediate
ven,Conditional present indefinite tense,vennél,You would take,intermediate
