Verb,Tense,Form,Translation,Difficulty
néz,Present definite tense,nézed,nézed,beginner
néz,Present definite tense,nézi,nézi,beginner
néz,Present definite tense,nézzük,nézzük,beginner
néz,Present definite tense,nézitek,nézitek,beginner
néz,Present definite tense,nézik,nézik,beginner
néz,Past indefinite tense,néztem,néztem,intermediate
néz,Past indefinite tense,néztél,néztél,intermediate
néz,Past indefinite tense,nézett,nézett,intermediate
néz,Past indefinite tense,néztünk,néztünk,intermediate
néz,Past indefinite tense,néztetek,néztetek,intermediate
néz,Past indefinite tense,néztek,néztek,intermediate
néz,Past definite tense,néztem,néztem,intermediate
néz,Past definite tense,nézted,nézted,intermediate
néz,Past definite tense,nézte,nézte,intermediate
néz,Past definite tense,néztük,néztük,intermediate
néz,Past definite tense,néztétek,néztétek,intermediate
néz,Past definite tense,nézték,nézték,intermediate
néz,Conditional present indefinite tense,néznék,néznék,beginner
néz,Conditional present indefinite tense,néznél,néznél,beginner
néz,Conditional present indefinite tense,nézne,nézne,beginner
néz,Conditional present indefinite tense,néznénk,néznénk,beginner
néz,Conditional present indefinite tense,néznétek,néznétek,beginner
néz,Conditional present indefinite tense,néznének,néznének,beginner
néz,Conditional present definite tense,nézném,nézném,beginner
néz,Conditional present definite tense,néznéd,néznéd,beginner
néz,Conditional present definite tense,nézné,nézné,beginner
néz,Conditional present definite tense,néznénk,néznénk,beginner
néz,Conditional present definite tense,néznétek,néznétek,beginner
néz,Conditional present definite tense,néznék,néznék,beginner
néz,Conditional past indefinite tense,néztem volna,néztem volna,intermediate
néz,Conditional past indefinite tense,néztél volna,néztél volna,intermediate
néz,Conditional past indefinite tense,nézett volna,nézett volna,intermediate
néz,Conditional past indefinite tense,néztünk volna,néztünk volna,intermediate
néz,Conditional past indefinite tense,néztetek volna,néztetek volna,intermediate
néz,Conditional past indefinite tense,néztek volna,néztek volna,intermediate
néz,Conditional past definite tense,néztem volna,néztem volna,intermediate
néz,Conditional past definite tense,nézted volna,nézted volna,intermediate
néz,Conditional past definite tense,nézte volna,nézte volna,intermediate
néz,Conditional past definite tense,néztük volna,néztük volna,intermediate
néz,Conditional past definite tense,néztétek volna,néztétek volna,intermediate
néz,Conditional past definite tense,nézték volna,nézték volna,intermediate
néz,Future indefinite tense,fogok nézni,fogok nézni,advanced
néz,Future indefinite tense,fogsz nézni,fogsz nézni,advanced
néz,Future indefinite tense,fog nézni,fog nézni,advanced
néz,Future indefinite tense,fogunk nézni,fogunk nézni,advanced
néz,Future indefinite tense,fogtok nézni,fogtok nézni,advanced
néz,Future indefinite tense,fognak nézni,fognak nézni,advanced
néz,Future definite tense,fogom nézni,fogom nézni,advanced
néz,Future definite tense,fogod nézni,fogod nézni,advanced
néz,Future definite tense,fogja nézni,fogja nézni,advanced
néz,Future definite tense,fogjuk nézni,fogjuk nézni,advanced
néz,Future definite tense,fogjátok nézni,fogjátok nézni,advanced
néz,Future definite tense,fogják nézni,fogják nézni,advanced
néz,Subjunctive present definite tense,nézzem,nézzem,beginner
néz,Subjunctive present definite tense,nézd,nézd,beginner
néz,Subjunctive present definite tense,nézze,nézze,beginner
néz,Subjunctive present definite tense,nézzük,nézzük,beginner
néz,Subjunctive present definite tense,nézzétek,nézzétek,beginner
néz,Subjunctive present definite tense,nézzék,nézzék,beginner
néz,Subjunctive present indefinite tense,nézzek,nézzek,beginner
néz,Subjunctive present indefinite tense,nézz,nézz,beginner
néz,Subjunctive present indefinite tense,nézzen,nézzen,beginner
néz,Subjunctive present indefinite tense,nézzünk,nézzünk,beginner
néz,Subjunctive present indefinite tense,nézzetek,nézzetek,beginner
néz,Subjunctive present indefinite tense,nézzenek,nézzenek,beginner
néz,Conjugated infinitives,néznem,néznem,advanced
néz,Conjugated infinitives,nézned,nézned,advanced
néz,Conjugated infinitives,néznie,néznie,advanced
néz,Conjugated infinitives,néznünk,néznünk,advanced
néz,Conjugated infinitives,néznetek,néznetek,advanced
néz,Conjugated infinitives,nézniük,nézniük,advanced
lát,Present indefinite tense,látok,I látok,beginner
lát,Present indefinite tense,látsz,You (singular) látsz,beginner
lát,Present indefinite tense,lát,lát,beginner
lát,Present indefinite tense,látunk,We látunk,beginner
lát,Present indefinite tense,láttok,I láttok,beginner
lát,Present indefinite tense,látnak,They látnak,beginner
lát,Present definite tense,látom,I látom,beginner
lát,Present definite tense,látod,You látod,beginner
lát,Present definite tense,látja,He/She látja,beginner
lát,Present definite tense,látjuk,We látjuk,beginner
lát,Present definite tense,látjátok,I látjátok,beginner
lát,Present definite tense,látják,They látják,beginner
lát,Past indefinite tense,láttam,I láttam,intermediate
lát,Past indefinite tense,láttál,You láttál,intermediate
lát,Past indefinite tense,látott,He/She látott,intermediate
lát,Past indefinite tense,láttunk,We láttunk,intermediate
lát,Past indefinite tense,láttatok,I láttatok,intermediate
lát,Past indefinite tense,láttak,They láttak,intermediate
lát,Past definite tense,láttam,I láttam,intermediate
lát,Past definite tense,láttad,láttad,intermediate
lát,Past definite tense,látta,látta,intermediate
lát,Past definite tense,láttuk,láttuk,intermediate
lát,Past definite tense,láttátok,I láttátok,intermediate
lát,Past definite tense,látták,látták,intermediate
lát,Conditional present indefinite tense,látnék,látnék,beginner
lát,Conditional present indefinite tense,látnál,látnál,beginner
lát,Conditional present indefinite tense,látna,látna,beginner
lát,Conditional present indefinite tense,látnánk,látnánk,beginner
lát,Conditional present indefinite tense,látnátok,I látnátok,beginner
lát,Conditional present indefinite tense,látnának,They látnának,beginner
lát,Conditional present definite tense,látnám,látnám,beginner
lát,Conditional present definite tense,látnád,látnád,beginner
lát,Conditional present definite tense,látná,látná,beginner
lát,Conditional present definite tense,látnánk,látnánk,beginner
lát,Conditional present definite tense,látnátok,I látnátok,beginner
lát,Conditional present definite tense,látnák,látnák,beginner
lát,Conditional past indefinite tense,láttam volna,láttam volna,intermediate
lát,Conditional past indefinite tense,láttál volna,láttál volna,intermediate
lát,Conditional past indefinite tense,látott volna,látott volna,intermediate
lát,Conditional past indefinite tense,láttunk volna,láttunk volna,intermediate
lát,Conditional past indefinite tense,láttatok volna,láttatok volna,intermediate
lát,Conditional past indefinite tense,láttak volna,láttak volna,intermediate
lát,Conditional past definite tense,láttam volna,láttam volna,intermediate
lát,Conditional past definite tense,láttad volna,láttad volna,intermediate
lát,Conditional past definite tense,látta volna,látta volna,intermediate
lát,Conditional past definite tense,láttuk volna,láttuk volna,intermediate
lát,Conditional past definite tense,láttátok volna,láttátok volna,intermediate
lát,Conditional past definite tense,látták volna,látták volna,intermediate
lát,Future indefinite tense,fogok látni,fogok látni,advanced
lát,Future indefinite tense,fogsz látni,fogsz látni,advanced
lát,Future indefinite tense,fog látni,fog látni,advanced
lát,Future indefinite tense,fogunk látni,fogunk látni,advanced
lát,Future indefinite tense,fogtok látni,fogtok látni,advanced
lát,Future indefinite tense,fognak látni,fognak látni,advanced
lát,Future definite tense,fogom látni,fogom látni,advanced
lát,Future definite tense,fogod látni,fogod látni,advanced
lát,Future definite tense,fogja látni,fogja látni,advanced
lát,Future definite tense,fogjuk látni,fogjuk látni,advanced
lát,Future definite tense,fogjátok látni,fogjátok látni,advanced
lát,Future definite tense,fogják látni,fogják látni,advanced
lát,Subjunctive present definite tense,lássam,lássam,beginner
lát,Subjunctive present definite tense,lásd,lásd,beginner
lát,Subjunctive present definite tense,lássa,lássa,beginner
lát,Subjunctive present definite tense,lássuk,lássuk,beginner
lát,Subjunctive present definite tense,lássátok,I lássátok,beginner
lát,Subjunctive present definite tense,lássák,lássák,beginner
lát,Subjunctive present indefinite tense,lássak,lássak,beginner
lát,Subjunctive present indefinite tense,láss,láss,beginner
lát,Subjunctive present indefinite tense,lásson,lásson,beginner
lát,Subjunctive present indefinite tense,lássunk,We lássunk,beginner
lát,Subjunctive present indefinite tense,lássatok,I lássatok,beginner
lát,Subjunctive present indefinite tense,lássanak,They lássanak,beginner
lát,Conjugated infinitives,látnom,I látnom,advanced
lát,Conjugated infinitives,látnod,You látnod,advanced
lát,Conjugated infinitives,látnia,látnia,advanced
lát,Conjugated infinitives,látnunk,We látnunk,advanced
lát,Conjugated infinitives,látnotok,I látnotok,advanced
lát,Conjugated infinitives,látniuk,látniuk,advanced
mond,Present indefinite tense,mondok,I mondok,beginner
mond,Present indefinite tense,mondasz,You (singular) mondasz,beginner
mond,Present indefinite tense,mond,mond,beginner
mond,Present indefinite tense,mondunk,We mondunk,beginner
mond,Present indefinite tense,mondotok,I mondotok,beginner
mond,Present indefinite tense,mondanak,They mondanak,beginner
mond,Present definite tense,mondom,I mondom,beginner
mond,Present definite tense,mondod,You mondod,beginner
mond,Present definite tense,mondja,He/She mondja,beginner
mond,Present definite tense,mondjuk,We mondjuk,beginner
mond,Present definite tense,mondjátok,I mondjátok,beginner
mond,Present definite tense,mondják,They mondják,beginner
mond,Past indefinite tense,mondtam,I mondtam,intermediate
mond,Past indefinite tense,mondtál,You mondtál,intermediate
mond,Past indefinite tense,mondott,He/She mondott,intermediate
mond,Past indefinite tense,mondtunk,We mondtunk,intermediate
mond,Past indefinite tense,mondtatok,I mondtatok,intermediate
mond,Past indefinite tense,mondtak,They mondtak,intermediate
mond,Past definite tense,mondtam,I mondtam,intermediate
mond,Past definite tense,mondtad,mondtad,intermediate
mond,Past definite tense,mondta,mondta,intermediate
mond,Past definite tense,mondtuk,mondtuk,intermediate
mond,Past definite tense,mondtátok,I mondtátok,intermediate
mond,Past definite tense,mondták,mondták,intermediate
mond,Conditional present indefinite tense,mondanék,mondanék,beginner
mond,Conditional present indefinite tense,mondanál,mondanál,beginner
mond,Conditional present indefinite tense,mondana,mondana,beginner
mond,Conditional present indefinite tense,mondanánk,mondanánk,beginner
mond,Conditional present indefinite tense,mondanátok,I mondanátok,beginner
mond,Conditional present indefinite tense,mondanának,They mondanának,beginner
mond,Conditional present definite tense,mondanám,mondanám,beginner
mond,Conditional present definite tense,mondanád,mondanád,beginner
mond,Conditional present definite tense,mondaná,mondaná,beginner
mond,Conditional present definite tense,mondanánk,mondanánk,beginner
mond,Conditional present definite tense,mondanátok,I mondanátok,beginner
mond,Conditional present definite tense,mondanák,mondanák,beginner
mond,Conditional past indefinite tense,mondtam volna,mondtam volna,intermediate
mond,Conditional past indefinite tense,mondtál volna,mondtál volna,intermediate
mond,Conditional past indefinite tense,mondott volna,mondott volna,intermediate
