Verb,Tense,Form,Translation,Difficulty
néz,Conditional present indefinite tense,néznétek,You all look,intermediate
néz,Conditional present indefinite tense,néznének,They look,intermediate
néz,Conditional present definite tense,nézném,I look,intermediate
néz,Conditional present definite tense,néznéd,You look,intermediate
néz,Conditional present definite tense,nézné,He looks,intermediate
néz,Conditional present definite tense,néznénk,We look,intermediate
néz,Conditional present definite tense,néznétek,You all look,intermediate
néz,Conditional present definite tense,néznék,I look,intermediate
néz,Conditional past indefinite tense,néztem volna,I would have look,intermediate
néz,Conditional past indefinite tense,néztél volna,You would have look,intermediate
néz,Conditional past indefinite tense,nézett volna,He would have look,intermediate
néz,Conditional past indefinite tense,néztünk volna,We would have look,intermediate
néz,Conditional past indefinite tense,néztetek volna,You all would have look,intermediate
néz,Conditional past indefinite tense,néztek volna,You all would have look,intermediate
néz,Conditional past definite tense,néztem volna,I would have look,intermediate
néz,Conditional past definite tense,nézted volna,You would have look,intermediate
néz,Conditional past definite tense,nézte volna,He would have look,intermediate
néz,Conditional past definite tense,néztük volna,We would have look,intermediate
néz,Conditional past definite tense,néztétek volna,You all would have look,intermediate
néz,Conditional past definite tense,nézték volna,None would have look,intermediate
néz,Future indefinite tense,fogok nézni,He looks,advanced
néz,Future indefinite tense,fogsz nézni,He looks,advanced
néz,Future indefinite tense,fog nézni,None will look,advanced
néz,Future indefinite tense,fogunk nézni,He looks,advanced
néz,Future indefinite tense,fogtok nézni,He looks,advanced
néz,Future indefinite tense,fognak nézni,He looks,advanced
néz,Future definite tense,fogom nézni,He looks,advanced
néz,Future definite tense,fogod nézni,He looks,advanced
néz,Future definite tense,fogja nézni,He looks,advanced
néz,Future definite tense,fogjuk nézni,He looks,advanced
néz,Future definite tense,fogjátok nézni,He looks,advanced
néz,Future definite tense,fogják nézni,He looks,advanced
néz,Subjunctive present definite tense,nézzem,He looks,advanced
néz,Subjunctive present definite tense,nézd,You look,advanced
néz,Subjunctive present definite tense,nézze,He looks,advanced
néz,Subjunctive present definite tense,nézzük,We look,advanced
néz,Subjunctive present definite tense,nézzétek,You all look,advanced
néz,Subjunctive present definite tense,nézzék,He looks,advanced
néz,Subjunctive present indefinite tense,nézzek,He looks,advanced
néz,Subjunctive present indefinite tense,nézz,He looks,advanced
néz,Subjunctive present indefinite tense,nézzen,He looks,advanced
néz,Subjunctive present indefinite tense,nézzünk,We look,advanced
néz,Subjunctive present indefinite tense,nézzetek,You all look,advanced
néz,Subjunctive present indefinite tense,nézzenek,They look,advanced
néz,Conjugated infinitives,néznem,He looks,advanced
néz,Conjugated infinitives,nézned,You look,advanced
néz,Conjugated infinitives,néznie,He looks,advanced
néz,Conjugated infinitives,néznünk,We look,advanced
néz,Conjugated infinitives,néznetek,You all look,advanced
néz,Conjugated infinitives,nézniük,We look,advanced
lát,Present indefinite tense,látok,You all see,beginner
lát,Present indefinite tense,látsz,You see,beginner
lát,Present indefinite tense,lát,He sees,beginner
lát,Present indefinite tense,látunk,We see,beginner
lát,Present indefinite tense,láttok,You all see,beginner
lát,Present indefinite tense,látnak,They see,beginner
lát,Present definite tense,látom,I see,beginner
lát,Present definite tense,látod,You see,beginner
lát,Present definite tense,látja,He sees,beginner
lát,Present definite tense,látjuk,We see,beginner
lát,Present definite tense,látjátok,You all see,beginner
lát,Present definite tense,látják,They see,beginner
lát,Past indefinite tense,láttam,I seeed,intermediate
lát,Past indefinite tense,láttál,You seeed,intermediate
lát,Past indefinite tense,látott,He seeed,intermediate
lát,Past indefinite tense,láttunk,We seeed,intermediate
lát,Past indefinite tense,láttatok,You all seeed,intermediate
lát,Past indefinite tense,láttak,They seeed,intermediate
lát,Past definite tense,láttam,I seeed,intermediate
lát,Past definite tense,láttad,You seeed,intermediate
lát,Past definite tense,látta,He seeed,intermediate
lát,Past definite tense,láttuk,We seeed,intermediate
lát,Past definite tense,láttátok,You all seeed,intermediate
lát,Past definite tense,látták,He seeed,intermediate
lát,Conditional present indefinite tense,látnék,I see,intermediate
lát,Conditional present indefinite tense,látnál,You see,intermediate
lát,Conditional present indefinite tense,látna,He sees,intermediate
lát,Conditional present indefinite tense,látnánk,We see,intermediate
lát,Conditional present indefinite tense,látnátok,You all see,intermediate
lát,Conditional present indefinite tense,látnának,They see,intermediate
lát,Conditional present definite tense,látnám,I see,intermediate
lát,Conditional present definite tense,látnád,You see,intermediate
lát,Conditional present definite tense,látná,He sees,intermediate
lát,Conditional present definite tense,látnánk,We see,intermediate
lát,Conditional present definite tense,látnátok,You all see,intermediate
lát,Conditional present definite tense,látnák,He sees,intermediate
lát,Conditional past indefinite tense,láttam volna,I would have see,intermediate
lát,Conditional past indefinite tense,láttál volna,You would have see,intermediate
lát,Conditional past indefinite tense,látott volna,He would have see,intermediate
lát,Conditional past indefinite tense,láttunk volna,We would have see,intermediate
lát,Conditional past indefinite tense,láttatok volna,You all would have see,intermediate
lát,Conditional past indefinite tense,láttak volna,They would have see,intermediate
lát,Conditional past definite tense,láttam volna,I would have see,intermediate
lát,Conditional past definite tense,láttad volna,You would have see,intermediate
lát,Conditional past definite tense,látta volna,He would have see,intermediate
lát,Conditional past definite tense,láttuk volna,We would have see,intermediate
lát,Conditional past definite tense,láttátok volna,You all would have see,intermediate
lát,Conditional past definite tense,látták volna,None would have see,intermediate
lát,Future indefinite tense,fogok látni,He sees,advanced
lát,Future indefinite tense,fogsz látni,He sees,advanced
lát,Future indefinite tense,fog látni,None will see,advanced
lát,Future indefinite tense,fogunk látni,He sees,advanced
lát,Future indefinite tense,fogtok látni,He sees,advanced
lát,Future indefinite tense,fognak látni,He sees,advanced
lát,Future definite tense,fogom látni,He sees,advanced
lát,Future definite tense,fogod látni,He sees,advanced
lát,Future definite tense,fogja látni,He sees,advanced
lát,Future definite tense,fogjuk látni,He sees,advanced
lát,Future definite tense,fogjátok látni,He sees,advanced
lát,Future definite tense,fogják látni,He sees,advanced
lát,Subjunctive present definite tense,lássam,He sees,advanced
lát,Subjunctive present definite tense,lásd,You see,advanced
lát,Subjunctive present definite tense,lássa,He sees,advanced
lát,Subjunctive present definite tense,lássuk,We see,advanced
lát,Subjunctive present definite tense,lássátok,You all see,advanced
lát,Subjunctive present definite tense,lássák,He sees,advanced
lát,Subjunctive present indefinite tense,lássak,He sees,advanced
lát,Subjunctive present indefinite tense,láss,He sees,advanced
lát,Subjunctive present indefinite tense,lásson,He sees,advanced
lát,Subjunctive present indefinite tense,lássunk,We see,advanced
lát,Subjunctive present indefinite tense,lássatok,You all see,advanced
lát,Subjunctive present indefinite tense,lássanak,They see,advanced
lát,Conjugated infinitives,látnom,I see,advanced
lát,Conjugated infinitives,látnod,You see,advanced
lát,Conjugated infinitives,látnia,He sees,advanced
lát,Conjugated infinitives,látnunk,We see,advanced
lát,Conjugated infinitives,látnotok,You all see,advanced
lát,Conjugated infinitives,látniuk,We see,advanced
mond,Present indefinite tense,mondok,I say,beginner
mond,Present indefinite tense,mondasz,You say,beginner
mond,Present indefinite tense,mond,He saies,beginner
mond,Present indefinite tense,mondunk,We say,beginner
mond,Present indefinite tense,mondotok,You all say,beginner
mond,Present indefinite tense,mondanak,They say,beginner
mond,Present definite tense,mondom,I say,beginner
mond,Present definite tense,mondod,You say,beginner
mond,Present definite tense,mondja,He saies,beginner
mond,Present definite tense,mondjuk,We say,beginner
mond,Present definite tense,mondjátok,You all say,beginner
mond,Present definite tense,mondják,They say,beginner
mond,Past indefinite tense,mondtam,I sayed,intermediate
mond,Past indefinite tense,mondtál,You sayed,intermediate
mond,Past indefinite tense,mondott,He sayed,intermediate
mond,Past indefinite tense,mondtunk,We sayed,intermediate
mond,Past indefinite tense,mondtatok,You all sayed,intermediate
mond,Past indefinite tense,mondtak,They sayed,intermediate
mond,Past definite tense,mondtam,I sayed,intermediate
mond,Past definite tense,mondtad,You sayed,intermediate
mond,Past definite tense,mondta,He sayed,intermediate
mond,Past definite tense,mondtuk,We sayed,intermediate
mond,Past definite tense,mondtátok,You all sayed,intermediate
mond,Past definite tense,mondták,He sayed,intermediate
mond,Conditional present indefinite tense,mondanék,I say,intermediate
mond,Conditional present indefinite tense,mondanál,You say,intermediate
mond,Conditional present indefinite tense,mondana,He saies,intermediate
mond,Conditional present indefinite tense,mondanánk,We say,intermediate
mond,Conditional present indefinite tense,mondanátok,You all say,intermediate
mond,Conditional present indefinite tense,mondanának,They say,intermediate
mond,Conditional present definite tense,mondanám,I say,intermediate
mond,Conditional present definite tense,mondanád,You say,intermediate
mond,Conditional present definite tense,mondaná,He saies,intermediate
mond,Conditional present definite tense,mondanánk,We say,intermediate
mond,Conditional present definite tense,mondanátok,You all say,intermediate
mond,Conditional present definite tense,mondanák,He saies,intermediate
